text,label
"Sorry, but.... The measure of a man is more than three inches!!This is manufactured pop music. It has no soul. It was put together by a studio to be sold to the masses... It was purposely designed to be offensive to no one, therefore it was put in a box. Did Clay write these songs? They all follow the same pop music formula... Amateur songwriters at RCA must be stamping out hit songs by the thousands, all with cliched lyrics.. Now they can stamp out pop stars who have nothing to say and no reason to be famous.Tori Amos, Madonna, Christina.. They write their own music and have something to say. When they do a cover, they have enough taste to choose something powerful and relevant. They don't sing schmaltzy, sappy cookie-cutter pop songs. Buy records from people who have the balls, creativity, and imagination to make a work of art, and not just do what is accepted. Support the leaders, not the followers, and make a change.",negative
"This series went downhill after Season 2. I enjoyed the first 2 seasons of Weeds, and I tolerated the 3rd season, but I just couldn't find anything at all to like about season 4. If you can get it free somewhere, I would say go ahead and watch it, but don't pay money for it..it's not worth it. I was given seasons 5 and 6 and I watched all of 5 but only got halfway through 6..by that point the lead character is so horrible and the whole plot so tired I couldn't keep watching even for free lol.",negative
"a truly exciting book for everyone. A Tree Grows in Brooklyn was one of the best novels I have read.When I first looked at it I thought it would be long and boring but when I actually read it, it was hard to put down as well as very interesting.The book is mostly tragic, but has it's share of funny moments.It makes you look at history at a diffrent perspective than what we mostly think of it.I suggest this as good summer reading for anyone who enjoys historical fiction or anyone looking for a good read.",positive
"Contact from another world.. I believe this book is true but it did not all happen as Aura wanted. Which means she has more work to do here or, on the other hand, it is about over.",positive
"The Mummy Returns Blu-ray Brings Stunning Video & Great Audio!. Like the first Mummy I saw this one in the theatre aswell and I liked it.The video and audio quality are excellent on this Blu-ray version.This movie is good, I really enjoyed it. I liked the first one better though, but that's just me.I recommend this Blu-ray for your collection aswell.",positive
"mine jams too. It was great at first, but after a few weeks of light duty, it will no longer feed the paper. It keeps saying it is out of paper, but it isn't. If I ""nudge"" the paper with my finger, it will print.Oh well, I should have known better than to give HP another chance.",negative
"Alex C. Works as stated... but I really do not like that I cannot just use my own G or N wireless adapter to do the same job. I mean really! Does your adapter work that much better? Probably not, its a racket to make us have to buy another tivo product and help Tivo's bottom line and not the consumers.",negative
"These diapers don't do their job.. These diapers have a design flaw. When my baby has a BM, a small amount seeps through the diaper so I put two of these on so her clothes do not get messy.",negative
"Shows the real world our kids live. This film shows clearly what most people try to hide or ignore: our kids are living their lifes without any sense of morality. Some would say this movie is not a picture of what is goinging on our streets, but they have to face it, it is!",positive
"Good luck trying to use these things!!. These things are just about impossible to use. They are so difficult to stretch over any size bowls. I sat around the table with four family members (including one strong man) trying to fit these over various bowls...all we accomplished was flipping these things across the room! I originally purchased them for an elderly relative, but she couldn't use them due to her arthritic hands, but I soon found out that arthritis or no arthritis...these things are too difficult to stretch over bowls! Save your money and use some cling wrap.",negative
